id,province,adcode,model,regYear,regMonth,forecastVolum
413,湖南,430000,cd5841d44fd7625e,2018,1,490.04550468622676
414,福建,350000,cd5841d44fd7625e,2018,1,447.55993134267777
415,辽宁,210000,cd5841d44fd7625e,2018,1,893.1832411055099
416,重庆,500000,cd5841d44fd7625e,2018,1,410.89893615751527
417,陕西,610000,cd5841d44fd7625e,2018,1,579.708356021278
418,黑龙江,230000,cd5841d44fd7625e,2018,1,1043.1480285405482
419,上海,310000,b25c4e2e3856af22,2018,1,381.107943769407
420,云南,530000,b25c4e2e3856af22,2018,1,328.1222399855428
421,内蒙古,150000,b25c4e2e3856af22,2018,1,111.28211569081502
422,北京,110000,b25c4e2e3856af22,2018,1,118.4471812957718
423,四川,510000,b25c4e2e3856af22,2018,1,500.5590502408635
424,安徽,340000,b25c4e2e3856af22,2018,1,523.7228853445312
425,山东,370000,b25c4e2e3856af22,2018,1,790.1112393911332
426,山西,140000,b25c4e2e3856af22,2018,1,44.0711515103472
427,广东,440000,b25c4e2e3856af22,2018,1,659.587040326083
428,广西,450000,b25c4e2e3856af22,2018,1,134.13809966002904
429,江苏,320000,b25c4e2e3856af22,2018,1,877.5474112741077
430,江西,360000,b25c4e2e3856af22,2018,1,333.5524530457983
431,河北,130000,b25c4e2e3856af22,2018,1,491.8369284204096
432,河南,410000,b25c4e2e3856af22,2018,1,435.4189832943782
433,浙江,330000,b25c4e2e3856af22,2018,1,859.3863078303854
434,湖北,420000,b25c4e2e3856af22,2018,1,408.1256403804732
435,湖南,430000,b25c4e2e3856af22,2018,1,475.4452983075968
436,福建,350000,b25c4e2e3856af22,2018,1,226.99247542867926
437,辽宁,210000,b25c4e2e3856af22,2018,1,197.2983522066341
438,重庆,500000,b25c4e2e3856af22,2018,1,178.80214750212002
439,陕西,610000,b25c4e2e3856af22,2018,1,165.42496786087338
440,黑龙江,230000,b25c4e2e3856af22,2018,1,146.45412444877996
441,上海,310000,4a103c30d593fbbe,2018,1,612.989912461047
442,云南,530000,4a103c30d593fbbe,2018,1,645.1270087319164
443,内蒙古,150000,4a103c30d593fbbe,2018,1,683.6660220006796
444,北京,110000,4a103c30d593fbbe,2018,1,361.62345295906414
445,四川,510000,4a103c30d593fbbe,2018,1,2420.600851874945
446,安徽,340000,4a103c30d593fbbe,2018,1,1716.7745973893634
447,山东,370000,4a103c30d593fbbe,2018,1,2627.2986181634024
448,山西,140000,4a103c30d593fbbe,2018,1,791.3435662827435
449,广东,440000,4a103c30d593fbbe,2018,1,1557.950236965637
450,广西,450000,4a103c30d593fbbe,2018,1,426.44067247084297
451,江苏,320000,4a103c30d593fbbe,2018,1,3171.31704084867
452,江西,360000,4a103c30d593fbbe,2018,1,858.2272044639788
453,河北,130000,4a103c30d593fbbe,2018,1,3906.2547003910895
454,河南,410000,4a103c30d593fbbe,2018,1,3133.3873575433245
455,浙江,330000,4a103c30d593fbbe,2018,1,2502.796811516812
456,湖北,420000,4a103c30d593fbbe,2018,1,990.3064715275327
457,湖南,430000,4a103c30d593fbbe,2018,1,971.2816211785669
458,福建,350000,4a103c30d593fbbe,2018,1,755.8172150339167
459,辽宁,210000,4a103c30d593fbbe,2018,1,1093.6380615163575
460,重庆,500000,4a103c30d593fbbe,2018,1,517.349880182048
461,陕西,610000,4a103c30d593fbbe,2018,1,851.3385445846505
462,黑龙江,230000,4a103c30d593fbbe,2018,1,921.8181019391254
463,上海,310000,7a7885e2d7c00bcf,2018,1,947.5898753021638
464,云南,530000,7a7885e2d7c00bcf,2018,1,306.5628844844155
465,内蒙古,150000,7a7885e2d7c00bcf,2018,1,321.0899774296065
466,北京,110000,7a7885e2d7c00bcf,2018,1,633.7772716074251
467,四川,510000,7a7885e2d7c00bcf,2018,1,789.7172392441032
468,安徽,340000,7a7885e2d7c00bcf,2018,1,781.2546168340091
469,山东,370000,7a7885e2d7c00bcf,2018,1,2169.6318748684953
470,山西,140000,7a7885e2d7c00bcf,2018,1,284.77393556451887
471,广东,440000,7a7885e2d7c00bcf,2018,1,842.6917857414469
472,广西,450000,7a7885e2d7c00bcf,2018,1,209.2229096930472
473,江苏,320000,7a7885e2d7c00bcf,2018,1,2408.857607533944
474,江西,360000,7a7885e2d7c00bcf,2018,1,380.7508983900425
475,河北,130000,7a7885e2d7c00bcf,2018,1,1923.5946405044645
476,河南,410000,7a7885e2d7c00bcf,2018,1,1393.121728812765
477,浙江,330000,7a7885e2d7c00bcf,2018,1,2155.0606551091455
478,湖北,420000,7a7885e2d7c00bcf,2018,1,464.89208717927227
479,湖南,430000,7a7885e2d7c00bcf,2018,1,460.9181727576144
480,福建,350000,7a7885e2d7c00bcf,2018,1,364.5462657387329
481,辽宁,210000,7a7885e2d7c00bcf,2018,1,343.3742447549852
482,重庆,500000,7a7885e2d7c00bcf,2018,1,142.2430440348741
483,陕西,610000,7a7885e2d7c00bcf,2018,1,445.89161901560567
484,黑龙江,230000,7a7885e2d7c00bcf,2018,1,347.30299525960135
485,上海,310000,346393c2c6305fb1,2018,1,6.76536568565324
486,云南,530000,346393c2c6305fb1,2018,1,15.927102244396107
487,内蒙古,150000,346393c2c6305fb1,2018,1,50.311326007656675
488,北京,110000,346393c2c6305fb1,2018,1,-13.621921537865127
489,四川,510000,346393c2c6305fb1,2018,1,52.343072470075164
490,安徽,340000,346393c2c6305fb1,2018,1,199.0918327400742
491,山东,370000,346393c2c6305fb1,2018,1,530.4002416981775
492,山西,140000,346393c2c6305fb1,2018,1,265.3054715752138
493,广东,440000,346393c2c6305fb1,2018,1,86.67664461710291
494,广西,450000,346393c2c6305fb1,2018,1,53.942446992920495
495,江苏,320000,346393c2c6305fb1,2018,1,122.52651581177659
496,江西,360000,346393c2c6305fb1,2018,1,26.081838424638413
497,河北,130000,346393c2c6305fb1,2018,1,512.9559470595177
498,河南,410000,346393c2c6305fb1,2018,1,268.9922879035924
499,浙江,330000,346393c2c6305fb1,2018,1,37.67172236895752
500,湖北,420000,346393c2c6305fb1,2018,1,105.26018669377413
501,湖南,430000,346393c2c6305fb1,2018,1,124.17302332524608
502,福建,350000,346393c2c6305fb1,2018,1,23.870674013659187
503,辽宁,210000,346393c2c6305fb1,2018,1,115.04654353992116
504,重庆,500000,346393c2c6305fb1,2018,1,10.688118212031968
505,陕西,610000,346393c2c6305fb1,2018,1,90.05251753447077
506,黑龙江,230000,346393c2c6305fb1,2018,1,88.49070529406738
507,上海,310000,02aab221aabc03b9,2018,1,707.0042459644952
508,云南,530000,02aab221aabc03b9,2018,1,227.74889091212268
509,内蒙古,150000,02aab221aabc03b9,2018,1,94.70728316436387
510,北京,110000,02aab221aabc03b9,2018,1,640.6024200456826
511,四川,510000,02aab221aabc03b9,2018,1,617.7313572151088
512,安徽,340000,02aab221aabc03b9,2018,1,364.99676861348627
513,山东,370000,02aab221aabc03b9,2018,1,550.3882509489297
514,山西,140000,02aab221aabc03b9,2018,1,136.16297982609268
515,广东,440000,02aab221aabc03b9,2018,1,1257.2737675485248
516,广西,450000,02aab221aabc03b9,2018,1,159.81558248802446
517,江苏,320000,02aab221aabc03b9,2018,1,1476.673422082035
518,江西,360000,02aab221aabc03b9,2018,1,240.99163809279483
519,河北,130000,02aab221aabc03b9,2018,1,371.0135370095732
520,河南,410000,02aab221aabc03b9,2018,1,328.1093045938975
521,浙江,330000,02aab221aabc03b9,2018,1,1457.4020699312957
522,湖北,420000,02aab221aabc03b9,2018,1,355.2123135211987
523,湖南,430000,02aab221aabc03b9,2018,1,300.8317397325448
524,福建,350000,02aab221aabc03b9,2018,1,463.838491014643
525,辽宁,210000,02aab221aabc03b9,2018,1,265.8443903834182
526,重庆,500000,02aab221aabc03b9,2018,1,247.80800837513468
527,陕西,610000,02aab221aabc03b9,2018,1,230.15299131840894
528,黑龙江,230000,02aab221aabc03b9,2018,1,98.94504988671896
529,上海,310000,5d7fb682edd0f937,2018,1,305.80696580363957
530,云南,530000,5d7fb682edd0f937,2018,1,165.35595389876795
531,内蒙古,150000,5d7fb682edd0f937,2018,1,97.41277998840553
532,北京,110000,5d7fb682edd0f937,2018,1,247.6281626068636
533,四川,510000,5d7fb682edd0f937,2018,1,332.6872009964994
534,安徽,340000,5d7fb682edd0f937,2018,1,212.90586286183702
535,山东,370000,5d7fb682edd0f937,2018,1,305.0137461221286
536,山西,140000,5d7fb682edd0f937,2018,1,97.35235302666817
537,广东,440000,5d7fb682edd0f937,2018,1,544.1197539627389
538,广西,450000,5d7fb682edd0f937,2018,1,107.666925093371
539,江苏,320000,5d7fb682edd0f937,2018,1,747.1610750624259
540,江西,360000,5d7fb682edd0f937,2018,1,144.29454261757763
541,河北,130000,5d7fb682edd0f937,2018,1,210.50562905028926
542,河南,410000,5d7fb682edd0f937,2018,1,206.81885799628384
543,浙江,330000,5d7fb682edd0f937,2018,1,723.4896499338605
544,湖北,420000,5d7fb682edd0f937,2018,1,254.97894933012282
545,湖南,430000,5d7fb682edd0f937,2018,1,194.81349840682518
546,福建,350000,5d7fb682edd0f937,2018,1,241.7087562966468
547,辽宁,210000,5d7fb682edd0f937,2018,1,134.24916365583073
548,重庆,500000,5d7fb682edd0f937,2018,1,130.88420889774554
549,陕西,610000,5d7fb682edd0f937,2018,1,131.51493695604367
550,黑龙江,230000,5d7fb682edd0f937,2018,1,64.3883202611552
551,上海,310000,a207df29ec9583f0,2018,1,663.8088429091688
552,云南,530000,a207df29ec9583f0,2018,1,264.1998553353841
553,内蒙古,150000,a207df29ec9583f0,2018,1,122.32509571906455
554,北京,110000,a207df29ec9583f0,2018,1,809.5595139545833
555,四川,510000,a207df29ec9583f0,2018,1,519.0748156073921
556,安徽,340000,a207df29ec9583f0,2018,1,271.2829538801661
557,山东,370000,a207df29ec9583f0,2018,1,500.53911518300174
558,山西,140000,a207df29ec9583f0,2018,1,150.88573460023363
559,广东,440000,a207df29ec9583f0,2018,1,1159.3577926065075
560,广西,450000,a207df29ec9583f0,2018,1,163.16555012880886
561,江苏,320000,a207df29ec9583f0,2018,1,1098.6857530814955
562,江西,360000,a207df29ec9583f0,2018,1,200.35861811710262
563,河北,130000,a207df29ec9583f0,2018,1,303.158546845468
564,河南,410000,a207df29ec9583f0,2018,1,317.3938836499754
565,浙江,330000,a207df29ec9583f0,2018,1,1032.0034250374567
566,湖北,420000,a207df29ec9583f0,2018,1,406.01156074249275
567,湖南,430000,a207df29ec9583f0,2018,1,275.1072863571558
568,福建,350000,a207df29ec9583f0,2018,1,364.7979040574211
569,辽宁,210000,a207df29ec9583f0,2018,1,274.33245043361336
570,重庆,500000,a207df29ec9583f0,2018,1,221.82637450717206
571,陕西,610000,a207df29ec9583f0,2018,1,230.43881232822287
572,黑龙江,230000,a207df29ec9583f0,2018,1,108.00725054502536
573,上海,310000,b4be3a4917289c82,2018,1,201.5484231859348
574,云南,530000,b4be3a4917289c82,2018,1,64.43427310979939
575,内蒙古,150000,b4be3a4917289c82,2018,1,26.00390284885252
576,北京,110000,b4be3a4917289c82,2018,1,138.5889600790773
577,四川,510000,b4be3a4917289c82,2018,1,172.87163061016412
578,安徽,340000,b4be3a4917289c82,2018,1,114.8425857856159
579,山东,370000,b4be3a4917289c82,2018,1,212.29356005693649
580,山西,140000,b4be3a4917289c82,2018,1,35.091357286442786
581,广东,440000,b4be3a4917289c82,2018,1,242.6236389254144
582,广西,450000,b4be3a4917289c82,2018,1,39.91927235511489
583,江苏,320000,b4be3a4917289c82,2018,1,481.16158316067884
584,江西,360000,b4be3a4917289c82,2018,1,49.052061890442545
585,河北,130000,b4be3a4917289c82,2018,1,143.7095433227412
586,河南,410000,b4be3a4917289c82,2018,1,114.11832822666595
587,浙江,330000,b4be3a4917289c82,2018,1,517.4159004562347
588,湖北,420000,b4be3a4917289c82,2018,1,90.35507059356598
589,湖南,430000,b4be3a4917289c82,2018,1,78.22610117815822
590,福建,350000,b4be3a4917289c82,2018,1,57.902772334852095
591,辽宁,210000,b4be3a4917289c82,2018,1,59.43968443824509
592,重庆,500000,b4be3a4917289c82,2018,1,46.96895176842893
593,陕西,610000,b4be3a4917289c82,2018,1,72.95522566514508
594,黑龙江,230000,b4be3a4917289c82,2018,1,21.191506770990454
595,上海,310000,ef76a85c4b39f693,2018,1,553.7851298538548
596,云南,530000,ef76a85c4b39f693,2018,1,202.93911288000862
597,内蒙古,150000,ef76a85c4b39f693,2018,1,157.75802837207172
598,北京,110000,ef76a85c4b39f693,2018,1,546.9347902181605
599,四川,510000,ef76a85c4b39f693,2018,1,597.8584691586533
600,安徽,340000,ef76a85c4b39f693,2018,1,416.7851108226075
601,山东,370000,ef76a85c4b39f693,2018,1,609.2881344678706
602,山西,140000,ef76a85c4b39f693,2018,1,136.91649208859297
603,广东,440000,ef76a85c4b39f693,2018,1,905.3393090113162
604,广西,450000,ef76a85c4b39f693,2018,1,128.1582554864009
605,江苏,320000,ef76a85c4b39f693,2018,1,1284.1248638384354
606,江西,360000,ef76a85c4b39f693,2018,1,241.09650955272892
607,河北,130000,ef76a85c4b39f693,2018,1,474.51511777983006
608,河南,410000,ef76a85c4b39f693,2018,1,408.5904083272929
609,浙江,330000,ef76a85c4b39f693,2018,1,1570.5315780405306
610,湖北,420000,ef76a85c4b39f693,2018,1,376.9215029032792
611,湖南,430000,ef76a85c4b39f693,2018,1,353.9957662115255
612,福建,350000,ef76a85c4b39f693,2018,1,260.3177187594312
613,辽宁,210000,ef76a85c4b39f693,2018,1,452.40513488872045
614,重庆,500000,ef76a85c4b39f693,2018,1,179.30648013020277
615,陕西,610000,ef76a85c4b39f693,2018,1,303.8323019431136
616,黑龙江,230000,ef76a85c4b39f693,2018,1,138.22621039026885
617,上海,310000,bb9fbec9a2833839,2018,1,442.726679295375
618,云南,530000,bb9fbec9a2833839,2018,1,187.81799212304807
619,内蒙古,150000,bb9fbec9a2833839,2018,1,159.34009366169647
620,北京,110000,bb9fbec9a2833839,2018,1,278.0422369063359
621,四川,510000,bb9fbec9a2833839,2018,1,403.5863011799371
622,安徽,340000,bb9fbec9a2833839,2018,1,287.44885665842077
623,山东,370000,bb9fbec9a2833839,2018,1,555.6673760304619
624,山西,140000,bb9fbec9a2833839,2018,1,136.79785096341885
625,广东,440000,bb9fbec9a2833839,2018,1,790.0634033432299
626,广西,450000,bb9fbec9a2833839,2018,1,128.3824059299804
627,江苏,320000,bb9fbec9a2833839,2018,1,1066.5689198393106
628,江西,360000,bb9fbec9a2833839,2018,1,207.31772827546772
629,河北,130000,bb9fbec9a2833839,2018,1,378.4956861413657
630,河南,410000,bb9fbec9a2833839,2018,1,294.006958093272
631,浙江,330000,bb9fbec9a2833839,2018,1,1257.2544577648484
632,湖北,420000,bb9fbec9a2833839,2018,1,377.18241329788043
633,湖南,430000,bb9fbec9a2833839,2018,1,290.2390316826899
634,福建,350000,bb9fbec9a2833839,2018,1,267.4761881014277
635,辽宁,210000,bb9fbec9a2833839,2018,1,166.78751933984927
636,重庆,500000,bb9fbec9a2833839,2018,1,119.11343052661431
637,陕西,610000,bb9fbec9a2833839,2018,1,172.89139385001496
638,黑龙江,230000,bb9fbec9a2833839,2018,1,77.34960082908898
639,上海,310000,da457d15788fe8ee,2018,1,539.0096928142992
640,云南,530000,da457d15788fe8ee,2018,1,266.21091491491296
641,内蒙古,150000,da457d15788fe8ee,2018,1,178.16964254453342
642,北京,110000,da457d15788fe8ee,2018,1,894.7625635503958
643,四川,510000,da457d15788fe8ee,2018,1,558.2700405537026
644,安徽,340000,da457d15788fe8ee,2018,1,338.265022405381
645,山东,370000,da457d15788fe8ee,2018,1,598.7983237328176
646,山西,140000,da457d15788fe8ee,2018,1,146.87088258837892
647,广东,440000,da457d15788fe8ee,2018,1,1352.5803918764022
648,广西,450000,da457d15788fe8ee,2018,1,185.26310225622788
649,江苏,320000,da457d15788fe8ee,2018,1,1207.6550055163914
650,江西,360000,da457d15788fe8ee,2018,1,266.5962529786973
651,河北,130000,da457d15788fe8ee,2018,1,487.52666097515146
652,河南,410000,da457d15788fe8ee,2018,1,389.51114117484315
653,浙江,330000,da457d15788fe8ee,2018,1,1410.8239019076047
654,湖北,420000,da457d15788fe8ee,2018,1,471.1157049425422
655,湖南,430000,da457d15788fe8ee,2018,1,410.9262449865232
656,福建,350000,da457d15788fe8ee,2018,1,293.93005924503774
657,辽宁,210000,da457d15788fe8ee,2018,1,405.7983858273984
658,重庆,500000,da457d15788fe8ee,2018,1,200.09060153957805
659,陕西,610000,da457d15788fe8ee,2018,1,292.18688084778125
660,黑龙江,230000,da457d15788fe8ee,2018,1,125.59687422526075
661,上海,310000,6858d6dfe680bdf7,2018,1,586.401303491736
662,云南,530000,6858d6dfe680bdf7,2018,1,254.22572169919073
663,内蒙古,150000,6858d6dfe680bdf7,2018,1,77.17878771662815
664,北京,110000,6858d6dfe680bdf7,2018,1,591.8923715606784
665,四川,510000,6858d6dfe680bdf7,2018,1,558.4452869339839
666,安徽,340000,6858d6dfe680bdf7,2018,1,400.843375710051
667,山东,370000,6858d6dfe680bdf7,2018,1,513.980877133385
668,山西,140000,6858d6dfe680bdf7,2018,1,92.41346352258061
669,广东,440000,6858d6dfe680bdf7,2018,1,1373.515809916794
670,广西,450000,6858d6dfe680bdf7,2018,1,167.6458257876989
671,江苏,320000,6858d6dfe680bdf7,2018,1,1307.0997470486693
672,江西,360000,6858d6dfe680bdf7,2018,1,203.22435796772845
673,河北,130000,6858d6dfe680bdf7,2018,1,447.754368452529
674,河南,410000,6858d6dfe680bdf7,2018,1,396.4558352418695
675,浙江,330000,6858d6dfe680bdf7,2018,1,1771.5311792650214
676,湖北,420000,6858d6dfe680bdf7,2018,1,326.1368139327769
677,湖南,430000,6858d6dfe680bdf7,2018,1,367.39754957594636
678,福建,350000,6858d6dfe680bdf7,2018,1,359.38910532709565
679,辽宁,210000,6858d6dfe680bdf7,2018,1,234.41558047947262
680,重庆,500000,6858d6dfe680bdf7,2018,1,245.55821575161292
681,陕西,610000,6858d6dfe680bdf7,2018,1,216.78376238158526
682,黑龙江,230000,6858d6dfe680bdf7,2018,1,84.66993800383683
683,上海,310000,79de4e4b24c35b04,2018,1,235.20149903803573
684,云南,530000,79de4e4b24c35b04,2018,1,668.1647641928874
685,内蒙古,150000,79de4e4b24c35b04,2018,1,210.81850180771653
686,北京,110000,79de4e4b24c35b04,2018,1,41.49869887852905
687,四川,510000,79de4e4b24c35b04,2018,1,349.2480678023513
688,安徽,340000,79de4e4b24c35b04,2018,1,1030.6232814999942
689,山东,370000,79de4e4b24c35b04,2018,1,2195.803128256277
690,山西,140000,79de4e4b24c35b04,2018,1,635.2335345684901
691,广东,440000,79de4e4b24c35b04,2018,1,3297.4858104465015
692,广西,450000,79de4e4b24c35b04,2018,1,1841.7813814276979
693,江苏,320000,79de4e4b24c35b04,2018,1,1678.207881634679
694,江西,360000,79de4e4b24c35b04,2018,1,473.23675364328955
695,河北,130000,79de4e4b24c35b04,2018,1,1537.5568987006982
696,河南,410000,79de4e4b24c35b04,2018,1,3532.076055389518
697,浙江,330000,79de4e4b24c35b04,2018,1,987.4414512862339
698,湖北,420000,79de4e4b24c35b04,2018,1,472.55888686661245
699,湖南,430000,79de4e4b24c35b04,2018,1,900.68224075062
700,福建,350000,79de4e4b24c35b04,2018,1,382.2856002328391
701,辽宁,210000,79de4e4b24c35b04,2018,1,661.0642282163399
702,重庆,500000,79de4e4b24c35b04,2018,1,92.66216557648731
703,陕西,610000,79de4e4b24c35b04,2018,1,738.7485310344593
704,黑龙江,230000,79de4e4b24c35b04,2018,1,603.9172272635648
705,上海,310000,12f8b7e14947c34d,2018,1,722.2085815828103
706,云南,530000,12f8b7e14947c34d,2018,1,281.78934413243945
707,内蒙古,150000,12f8b7e14947c34d,2018,1,383.56250380878225
708,北京,110000,12f8b7e14947c34d,2018,1,-4.879609349020323
709,四川,510000,12f8b7e14947c34d,2018,1,699.6475987081709
710,安徽,340000,12f8b7e14947c34d,2018,1,391.9300753493759
711,山东,370000,12f8b7e14947c34d,2018,1,977.0421927856463
712,山西,140000,12f8b7e14947c34d,2018,1,261.16431907861505
713,广东,440000,12f8b7e14947c34d,2018,1,266.5594007251482
714,广西,450000,12f8b7e14947c34d,2018,1,84.2702461070063
715,江苏,320000,12f8b7e14947c34d,2018,1,1226.7929531007405
716,江西,360000,12f8b7e14947c34d,2018,1,305.37892053369336
717,河北,130000,12f8b7e14947c34d,2018,1,782.8032393465904
718,河南,410000,12f8b7e14947c34d,2018,1,701.0022763466651
719,浙江,330000,12f8b7e14947c34d,2018,1,746.1046328092983
720,湖北,420000,12f8b7e14947c34d,2018,1,229.18698195088217
721,湖南,430000,12f8b7e14947c34d,2018,1,419.5040956589069
722,福建,350000,12f8b7e14947c34d,2018,1,255.59253896972123
723,辽宁,210000,12f8b7e14947c34d,2018,1,86.59905165364397
724,重庆,500000,12f8b7e14947c34d,2018,1,129.63694693458095
725,陕西,610000,12f8b7e14947c34d,2018,1,832.6214214075767
726,黑龙江,230000,12f8b7e14947c34d,2018,1,90.23855071472906
727,上海,310000,04e66e578f653ab9,2018,1,523.8138585302714
728,云南,530000,04e66e578f653ab9,2018,1,204.32426117691875
729,内蒙古,150000,04e66e578f653ab9,2018,1,78.68418408369192
730,北京,110000,04e66e578f653ab9,2018,1,141.1907287183063
731,四川,510000,04e66e578f653ab9,2018,1,270.3298723795705
732,安徽,340000,04e66e578f653ab9,2018,1,171.50051298192864
733,山东,370000,04e66e578f653ab9,2018,1,382.6119651124154
734,山西,140000,04e66e578f653ab9,2018,1,81.56848595849888
735,广东,440000,04e66e578f653ab9,2018,1,150.01017430951063
736,广西,450000,04e66e578f653ab9,2018,1,42.29420625169713
737,江苏,320000,04e66e578f653ab9,2018,1,544.3893613348589
738,江西,360000,04e66e578f653ab9,2018,1,81.54633220843932
739,河北,130000,04e66e578f653ab9,2018,1,266.47577249919334
740,河南,410000,04e66e578f653ab9,2018,1,280.5909224887467
741,浙江,330000,04e66e578f653ab9,2018,1,380.20623569812005
742,湖北,420000,04e66e578f653ab9,2018,1,97.12038061748126
743,湖南,430000,04e66e578f653ab9,2018,1,152.7459681163092
